time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.18217303346002361,0.0065055460722022234,11.229272499264344,0.0030796536352957204,0.08176293206544916,0.0,-0.5058017981435847,-0.005932768547931541,2.171492969364032,0.07414081330384684,0.08185274018825797,0.0,461.1856231282539,459.5071448675056,458.02058331481703,461.7223397451638
1.2600000000000007,-0.2142517951278072,0.006230940460139834,11.362736380085057,0.007601207063566484,0.0863719823182052,0.0,-0.5639693213509286,-0.0027606586917374993,2.277040565974164,0.07768971835321385,0.06413918651991932,0.0,445.2720951345015,443.8252592024351,443.5395962369661,443.83541986167614
1.3200000000000007,-0.24998988375402303,0.006248838134189111,11.503396074893402,0.012151805065377275,0.08978565507016167,0.0,-0.62767732771773,0.0038477665769868397,2.4112855013302825,0.07187052910602969,0.03564831564262181,0.0,455.5895763085793,453.307934615689,453.0045442246615,452.540797657803
1.3800000000000008,-0.2893923007208644,0.006728062773928581,11.649595696796517,0.01644098657666504,0.09148290688233907,0.0,-0.6859220482849111,0.012531730515037802,2.4618896797737193,0.07070716354023193,0.00647761632447982,0.0,429.6799035336482,427.2000343171695,427.1393333243676,427.0442690309043
1.4400000000000008,-0.3331641665911425,0.007969368384361075,11.808045140497866,0.020895269193255572,0.09210952970469943,0.0,-0.7731456540553493,0.029440259262351515,2.8189022589605677,0.08049743331028034,0.017384648572595595,0.0,518.2945027327062,519.0603421357137,518.3051271694305,518.9961242973793
1.5000000000000009,-0.3813917817561147,0.010166722044094885,11.97926315564088,0.026329551444812083,0.09276717200230689,0.0,-0.8345224222312848,0.04430557816465462,2.888153771507039,0.1054987026783848,-0.006735493657976157,0.0,437.28329088696955,435.2693013971573,434.72709203288605,436.82377537708413
1.560000000000001,-0.43340489881004046,0.013395311657809716,12.155625743536659,0.03268831145826834,0.09276747961285903,0.0,-0.8992168300794252,0.06395530452040782,2.9902999303330495,0.10692288437356759,0.010896439298429992,0.0,445.617197724121,447.0562112159351,447.42566712452697,447.55134873141395
1.620000000000001,-0.48922702012459074,0.017906151817909464,12.337260848843483,0.039141727972813456,0.09384844328620545,0.0,-0.9616015907951333,0.08702950082143691,3.063956087870327,0.10879477520916975,0.02940105634988818,0.0,437.6513027575459,439.1887652270769,438.6080352367746,438.7738007423441
1.680000000000001,-0.5490303834176534,0.02401989342968977,12.525534131690131,0.04524885088316655,0.09537800670848906,0.0,-1.0319980004760332,0.11743882546724703,3.2113401070549976,0.08163291862771666,0.016231968866985618,0.0,463.1494075762532,462.1125699701492,462.5486697888971,460.412858536038
1.740000000000001,-0.6127464861224391,0.03192025723834405,12.719049154317991,0.049938738023169726,0.09594180893228543,0.0,-1.091953836042407,0.14634029395689002,3.239030087871215,0.07013062466799386,-0.010015148532900598,0.0,426.0484851805566,423.7982967108757,425.99848574148996,425.018885359952
1.8000000000000012,-0.6804417542926144,0.04183678146299166,12.918099980378916,0.054697138267769674,0.09496819424479508,0.0,-1.1644454841850023,0.18468577358308652,3.395494768635444,0.09321054402129718,-0.033084414020836554,0.0,466.4144564660708,464.60926464169074,465.668235483614,467.47474881259626
1.8600000000000012,-0.7521820365115084,0.054000572198221804,13.123578913916596,0.06007945425492167,0.0926950359623282,0.0,-1.2266985305810354,0.22129063565814958,3.453594971497576,0.08157123371447823,-0.0498203686346172,0.0,437.5821581651693,436.1858871796652,436.5761016709563,435.61066351710053
1.9200000000000013,-0.8275500443572656,0.06842062219968338,13.331847795253617,0.06509098662256818,0.08941221911545139,0.0,-1.2852934368799125,0.2598292487546644,3.488573998600662,0.08717045229977985,-0.06693698164543287,0.0,430.5051679054002,429.0521146897775,428.8385077813353,429.31983625063646
1.9800000000000013,-0.9070261165490918,0.08573215755137183,13.549530552766425,0.07040366862410252,0.08572679063618516,0.0,-1.3633617578408672,0.3178403437318423,3.766602611181225,0.09115881083420595,-0.05220940316806237,0.0,502.1624741739519,503.2274127179327,503.0213669801472,503.3156256452862
2.0400000000000014,-0.9905285390197212,0.10618694420995936,13.77722327888418,0.07566175220639249,0.08251369787975982,0.0,-1.4197577538439397,0.3644856938168665,3.822934533784752,0.07944930539658318,-0.056379687406048554,0.0,438.9169533085926,438.56875185279023,439.01650172219917,438.0502101120262
2.1000000000000014,-1.0776727844481628,0.1298336817847993,14.012123824796038,0.08030884654855175,0.07947711146417902,0.0,-1.484658416428072,0.42422796343464086,4.00641109956619,0.07312532624469369,-0.041035619945248986,0.0,476.910248915369,478.0793721462577,478.9316173375351,478.4546405173502
2.1600000000000015,-1.1686043050280588,0.1571253885763836,14.257460449587619,0.08498555513654615,0.07670309563898847,0.0,-1.5460810151384399,0.48595220675175366,4.1708338810636665,0.08616309422710246,-0.05945192587655913,0.0,474.6913890346866,473.27474216410945,473.1722402131973,474.1793186451128
2.2200000000000015,-1.2625580389483426,0.18755175976846045,14.504791611909578,0.09032255694109459,0.07330556855387016,0.0,-1.5855126185039095,0.5286732533098224,4.073869349356519,0.09400743076567124,-0.05150147954527985,0.0,388.7378804979403,389.4795512488585,390.67409254042843,391.4126570491945
2.2800000000000016,-1.3592063584748688,0.2210866212767455,14.75138141576027,0.09600649017503571,0.0700759787134837,0.0,-1.6357976513665853,0.5896829418221761,4.145476584589099,0.09614273506276062,-0.058935103127081445,0.0,447.1478174679889,446.53985567539814,445.27606560743845,445.45832702572375
2.3400000000000016,-1.458969218968293,0.25861405061456416,15.004505172509571,0.10217023401450476,0.06603832019296707,0.0,-1.689220994654995,0.6618271234182006,4.291372415455534,0.1134082343900308,-0.09459974268875548,0.0,471.34158993401866,468.57333070775917,468.58346955864397,469.9322556650167
2.4000000000000017,-1.5622335854421594,0.30122223607034404,15.2722649290187,0.10956012429111084,0.06146965271367044,0.0,-1.7521816991618848,0.7592877042852901,4.632517732203101,0.137731862130646,-0.053397592390265716,0.0,525.0480299153719,527.8947313303959,524.7880080560983,526.4846373924593
2.4600000000000017,-1.6686406214792728,0.3489381809611545,15.55193214417737,0.11797471807549265,0.05834564144726784,0.0,-1.7944304493649328,0.832010594169774,4.689381305512275,0.14483950174401206,-0.04953092638339139,0.0,445.8464804456182,446.1605778568795,446.66933230886997,447.266780713649
2.520000000000002,-1.7773725354144585,0.4008587781062429,15.832308616622637,0.12649006077503255,0.055716540255835056,0.0,-1.829772659191499,0.8993955138471096,4.656530135123588,0.13534422403197577,-0.03432352313037568,0.0,416.7263097772248,418.05241671257124,418.88701877829,418.080440871752
2.580000000000002,-1.8884401902739598,0.45754041458342537,16.115190614891844,0.13480467193225998,0.05341610551345699,0.0,-1.8722538667381678,0.9907774302535085,4.772230936243484,0.14435817982864207,-0.04791090883048604,0.0,466.84565366617807,465.7834516381223,464.19382515754563,464.9175538053925
2.640000000000002,-2.001863818310522,0.5195050682789015,16.402246956250046,0.14351036363349934,0.050484376357845306,0.0,-1.9082914410043814,1.075474483227367,4.796066838903568,0.1465272799756892,-0.050835236022668144,0.0,438.6062703891076,438.36178776372805,437.4311824106024,437.63184018507434
2.700000000000002,-2.1173803443248302,0.5866508348359335,16.690301113341572,0.1523068122780904,0.04742620071927384,0.0,-1.9420132060494584,1.163478293401606,4.805542260033974,0.14676719826061968,-0.051239574735069855,0.0,433.74027216833235,433.70458328889293,434.03614869463655,434.0769801123871
2.760000000000002,-2.2347307514390016,0.6587744001663861,16.975941498810506,0.1613984621747866,0.04459215349608492,0.0,-1.9694936247366874,1.241348335944687,4.716040505553233,0.15965347380086017,-0.040234876608783304,0.0,399.0869288188445,400.088647130547,401.2138881640718,402.40646820989036
2.820000000000002,-2.353902371529643,0.7364649778695775,17.2607988415119,0.17082076216005682,0.04306115867359228,0.0,-2.0027222022843767,1.3491883729773309,4.778709720161704,0.1512231260703737,-0.005904912517800837,0.0,449.7414831548551,452.5135454121999,451.16039473280574,450.50205809317185
2.880000000000002,-2.4750304391523885,0.8207339117244531,17.54896845179388,0.17936034819768754,0.042508703723942,0.0,-2.034846553691932,1.4605525957714087,4.8264883202226825,0.1112436736064267,-0.01680266527422906,0.0,448.12572320904127,447.23899105970963,448.61939187464816,445.3785578575734
2.940000000000002,-2.598080121692467,0.91184602632137,17.840027795165255,0.1854519993934476,0.04175511312346991,0.0,-2.0667367661141585,1.577064897014703,4.875063167901063,0.06149878900798948,-0.005196823295123037,0.0,448.1855063386237,449.12803958883603,450.403202362504,446.36907510962095
3.000000000000002,-2.723120301857017,1.010425669630473,18.135976889853882,0.18925009759769829,0.041515762209816565,0.0,-2.101235958391628,1.7091709248087534,4.989210611205564,0.06668185315233632,-0.00167699665176317,0.0,470.58910597978695,470.8615986473285,468.55005102026104,468.95555853682066
3.0600000000000023,-2.850118018941951,1.11649644445935,18.436100037098562,0.19344430546398161,0.041155476934123136,0.0,-2.1320142944407277,1.8268228524487284,5.014593809291798,0.07567026350416214,-0.016488881341102067,0.0,444.0116720887398,442.7947276982627,443.13647421595834,443.8785508087105
3.1200000000000023,-2.9789740227299935,1.2297771681974117,18.738123933197958,0.198376553185879,0.04033233265259817,0.0,-2.163113838679015,1.9495554424834205,5.052493715320109,0.09281509860320285,-0.008686865285876007,0.0,447.9648706822041,448.59906494631076,447.2602904850841,448.6600050579494
3.1800000000000024,-3.1096115626901315,1.3501409851067327,19.040570189514696,0.2038728805072676,0.03993749702672389,0.0,-2.191454989155086,2.062998749889665,5.028939533295981,0.08907116980844844,-0.00266964557270193,0.0,428.9340387570746,429.4449355501514,428.8101942738933,428.4993672136618
3.2400000000000024,-3.2420980639763965,1.4781579418319035,19.345247765802576,0.2088409655879131,0.03994571933582591,0.0,-2.2247520091545887,2.204597417835447,5.126265262812521,0.06573260057786542,0.005230725356456111,0.0,466.83415019052967,467.45029974240344,469.3403489208922,467.53021461378864
3.3000000000000025,-3.376296648592552,1.6132414752154973,19.6486069488323,0.21289719075852354,0.04038973309373084,0.0,-2.248602686207492,2.298520730264682,4.986183638521147,0.07110379573925113,0.011420090063839625,0.0,389.7125253731578,390.2906508583361,389.67570671383424,390.18170930165525
